#	startTime:1560566696875
#	SiteID:5cd56b6ae2acfd2d33b59ccb	SiteName:七宝万科广场	FloorId:5cd56b6be2acfd2d33b59d6e	FloorName:F1
#	Brand:vivo	Model:vivo X20A	AndroidName:8.1.0	APILevel:27	
#	type:1	name:LSM6DS3TRCTRC Accelerometer	version:1	vendor:STMicroelectronics	resolution:5.950928E-4	power:0.15	maximumRange:78.4532
#	type:4	name:LSM6DS3TRCTRC Gyroscope	version:1	vendor:STMicroelectronics	resolution:6.1035156E-4	power:0.45	maximumRange:17.453293
#	type:2	name:AK09911 Magnetometer	version:1	vendor:AKM	resolution:0.1	power:0.24	maximumRange:4900.0
#	VersionName:v20190612-nightly	VersionCode:263	
1560566696876	TYPE_WAYPOINT	99.96519	126.53091
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	508782244a4948b20448aa512e30bb66b01de243	-84	5805	1560566705762
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	5905d5464d7c9ff8e4e1529e6fff9319aa657d45	-88	5825	1560566704023
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	0055a8a7c463b5c49afc9778e1ab35b6d51718a3	-82	5745	1560566704841
1560566713110	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	b074789da36c0bfabba7f635c57ca2d24f01ea14	-81	5785	1560566704946
1560566713110	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	e68a3e28a19a094a3fe8633313ed28030fa53573	-86	5825	1560566705031
1560566713110	TYPE_WIFI	b3c8e795b07367cea8a6450c02c39e46ccf3b1f3	3d35d710482cf20acba273a4fe69cc1808dbb420	-85	5240	1560566712034
1560566713110	TYPE_WIFI	3c4c272ee86c26fb7fcda66bbe82a6e62e523c66	66a3e19d6068295e7e083deeb35f375a8f5f9f86	-62	2422	1560566705596
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	bf0a5ab8df9f497c2d712194dd619f72d1081fd2	-87	5745	1560566707795
1560566713110	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	5d9c1b162385edf3ef4576b97904a0bda7539f7d	-86	5785	1560566707874
1560566713110	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	1354c581594d3901148ff4133b2034df0626ebb6	-84	5805	1560566705762
1560566713110	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	ad5864f06e3e9ebdf595a15951a91a3210414254	-85	5825	1560566712236
1560566713110	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	124d48d688ac8abad826daad2d69bc46f1fdf242	-60	2462	1560566705930
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	8bd039476aa6912ea02e67311f2703f570c4401b	-66	2462	1560566705931
1560566713110	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	daab988273c0842318bcbe967c30b35e56642e08	-53	2412	1560566711945
1560566713110	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	39f0ace3cd230f9365bb5f75b195857601714ad5	-86	5180	1560566706625
1560566713110	TYPE_WIFI	c6975a4461e3ada95522649d15b9f6cd120725c4	cacbfe888cb79080e2a28a9a531366967cb59729	-91	5220	1560566706675
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	fb23cff8ec296b9d831891cd82a584d636a83746	-87	5745	1560566712068
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	a3fb059868c0074a1c023f0a126ceefc17aba606	-90	5745	1560566707797
1560566713110	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	c6c5386bc7fbacee3be7c6e5ebaa95846863e6b1	-86	5745	1560566706777
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	9fc34f174c9ec88df77efb1d5d4e5c4c2a44301c	-91	5765	1560566706787
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	85f9159f28fcb25e3b5144008cd14eb564bd2adf	-87	5765	1560566706821
1560566713110	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	6334830a3349883a4c2818d3cf6cea3ba09d4844	-92	5805	1560566708928
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	e14c5b5a1ff9d44b8dc456c9b91e8a1234da749c	-84	5805	1560566706895
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	ce7a0be699b73fc25254ac5cd7c0ac34cbae8534	-86	5825	1560566707939
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	ecab2047602040610dc9400fdd7dc52ba7ded574	-58	2462	1560566707009
1560566713110	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	3f38ed84db3c73651b5aeeb1157882d7f742f385	-57	2462	1560566711336
1560566713110	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	972e3cb9a1ef3344f4ce44062f0dd15423f1b89e	-53	2412	1560566707694
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	e61265540d0d48359b7b12590256bd58f755466c	-54	2412	1560566707719
1560566713110	TYPE_WIFI	5eddd2b748b50cbfa67d90f0ef019e6e822e38f5	9912731ef645925d2401a04d3537b82f611ba5ce	-87	5745	1560566707784
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	797890bb34994b4f20539d4f401e27c7427944fd	-88	5805	1560566708923
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	a0ed27ed97d2943b3d0197fcdbe1174fe5a617d3	-54	2437	1560566707901
1560566713110	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	1a6a783dfee7485af9e29cdf332711495bae4fd1	-55	2437	1560566707921
1560566713110	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	e0866a8e75a40dcd203933b4e6a5d733eeb7c8f3	-87	5825	1560566707957
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	2eaf97cf0c82a34df056f504d97c0963e0c5d759	-56	2462	1560566709141
1560566713110	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	2abfdbc9dfeccef063160e56d52b6d3c6a908cfc	-56	2462	1560566708133
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	6df7c736e5e461318b953523fe5d5669202cee11	-55	2412	1560566708723
1560566713110	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	1fb509ac98b6f904eb775a5120a2872c9f34ab35	-87	5745	1560566708793
1560566713110	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	3a6aeff6ca4b1a4eeddfe4effc54583f2658cfe6	-91	5765	1560566708828
1560566713110	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	821c18c3849f8ce65df7d7e1233c701b65418b38	-86	5765	1560566712127
1560566713110	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	0e0f1df85c004aeb10ab1f7c9c4185cfce109d9e	-60	2462	1560566709134
1560566713110	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	5739331d4251b44e1f0e1cd24b87ff32155f942a	-81	5745	1560566709988
1560566713110	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	8dea6fc8ec3813800014d41aeac3cead517ea20f	-59	2437	1560566710105
1560566713110	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	0a028a42f19228910150d5844405739b289096b4	-89	5765	1560566711098
1560566713110	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	6bca07c695a753cec2e40ba0b0d9c43fd501f415	-84	5825	1560566711193
1560566713110	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	46b8603b25e38cbec55a69f29236369549585fd1	-88	5825	1560566712255
1560566713110	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	a56d836c1b5f38a271d22cd9510aa81225f5f4ae	-54	2462	1560566712366
1560566713079	TYPE_ACCELEROMETER	-0.38763428	0.75613403	8.453842
1560566713079	TYPE_MAGNETIC_FIELD	1.02	-38.219997	-33.96
1560566713079	TYPE_GYROSCOPE	0.037826538	0.08705139	0.06700134
1560566713079	TYPE_ROTATION_VECTOR	0.011252154	0.048787687	0.9950175
1560566713079	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.799995	-66.899994	-82.44
1560566713079	TYPE_GYROSCOPE_UNCALIBRATED	0.055267334	-0.12736511	-0.18327332
1560566713079	TYPE_ACCELEROMETER_UNCALIBRATED	-1.1318054	1.8807678	9.647873
1560566713098	TYPE_ACCELEROMETER	-0.22612	0.95713806	8.208588
1560566713098	TYPE_MAGNETIC_FIELD	1.02	-38.219997	-33.96
1560566713098	TYPE_GYROSCOPE	0.12701416	0.14233398	0.035232544
1560566713098	TYPE_ROTATION_VECTOR	0.011252154	0.048787687	0.9950175
1560566713098	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.799995	-66.899994	-82.44
1560566713098	TYPE_GYROSCOPE_UNCALIBRATED	0.055267334	-0.12736511	-0.18327332
1560566713098	TYPE_ACCELEROMETER_UNCALIBRATED	-1.1318054	1.8807678	9.647873
1560566713117	TYPE_ACCELEROMETER	-0.23570251	1.2179565	8.462219
1560566713117	TYPE_MAGNETIC_FIELD	1.02	-38.219997	-33.96
1560566713117	TYPE_GYROSCOPE	0.12792969	0.05407715	-0.047851562
1560566713117	TYPE_ROTATION_VECTOR	0.011252154	0.048787687	0.9950175
1560566713117	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.799995	-66.899994	-82.44
1560566713117	TYPE_GYROSCOPE_UNCALIBRATED	0.055267334	-0.12736511	-0.18327332
1560566713117	TYPE_ACCELEROMETER_UNCALIBRATED	-1.1318054	1.8807678	9.647873
1560566713136	TYPE_ACCELEROMETER	-0.48216248	1.6007996	8.744568
1560566713136	TYPE_MAGNETIC_FIELD	1.02	-38.219997	-33.96
1560566713136	TYPE_GYROSCOPE	0.09188843	-0.06047058	-0.14833069
1560566713136	TYPE_ROTATION_VECTOR	0.011252154	0.048787687	0.9950175
1560566713136	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.799995	-66.899994	-82.44
1560566713136	TYPE_GYROSCOPE_UNCALIBRATED	0.055267334	-0.12736511	-0.18327332
1560566713136	TYPE_ACCELEROMETER_UNCALIBRATED	-1.1318054	1.8807678	9.647873
1560566713156	TYPE_ACCELEROMETER	-0.92362976	1.8209381	9.385849
1560566713156	TYPE_MAGNETIC_FIELD	1.02	-38.219997	-33.96
1560566713156	TYPE_GYROSCOPE	0.052474976	-0.12736511	-0.18009949
1560566713156	TYPE_ROTATION_VECTOR	0.011252154	0.048787687	0.9950175
1560566713156	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.799995	-66.899994	-82.44
1560566713156	TYPE_GYROSCOPE_UNCALIBRATED	0.055267334	-0.12736511	-0.18327332
1560566713156	TYPE_ACCELEROMETER_UNCALIBRATED	-1.1318054	1.8807678	9.647873
1560566713175	TYPE_ACCELEROMETER	-1.2299194	1.8723907	9.885956
1560566713175	TYPE_MAGNETIC_FIELD	0.78	-38.399998	-33.239998
1560566713175	TYPE_GYROSCOPE	0.06530762	-0.08459473	-0.11381531
1560566713175	TYPE_ROTATION_VECTOR	0.014271873	0.05174457	0.9943753
1560566713175	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.56	-67.08	-81.72
1560566713175	TYPE_GYROSCOPE_UNCALIBRATED	0.01008606	-0.026260376	-0.024139404
1560566713175	TYPE_ACCELEROMETER_UNCALIBRATED	-0.85543823	0.46540833	11.466415
1560566713194	TYPE_ACCELEROMETER	-1.1150513	1.4476624	10.46022
1560566713194	TYPE_MAGNETIC_FIELD	0.78	-38.399998	-33.239998
1560566713194	TYPE_GYROSCOPE	0.05126953	-0.044891357	-0.034713745
1560566713194	TYPE_ROTATION_VECTOR	0.014271873	0.05174457	0.9943753
1560566713194	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.56	-67.08	-81.72
1560566713194	TYPE_GYROSCOPE_UNCALIBRATED	0.01008606	-0.026260376	-0.024139404
1560566713194	TYPE_ACCELEROMETER_UNCALIBRATED	-0.85543823	0.46540833	11.466415
1560566713213	TYPE_ACCELEROMETER	-1.0648041	0.7381897	11.087143
1560566713213	TYPE_MAGNETIC_FIELD	0.78	-38.399998	-33.239998
1560566713213	TYPE_GYROSCOPE	0.007293701	-0.026260376	-0.020965576
1560566713213	TYPE_ROTATION_VECTOR	0.014271873	0.05174457	0.9943753
1560566713213	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.56	-67.08	-81.72
1560566713213	TYPE_GYROSCOPE_UNCALIBRATED	0.01008606	-0.026260376	-0.024139404
1560566713213	TYPE_ACCELEROMETER_UNCALIBRATED	-0.85543823	0.46540833	11.466415
1560566713233	TYPE_ACCELEROMETER	-0.43669128	0.45822144	11.759537
1560566713233	TYPE_MAGNETIC_FIELD	0.78	-38.399998	-33.239998
1560566713233	TYPE_GYROSCOPE	-0.0018920898	-0.10873413	-0.06951904
1560566713233	TYPE_ROTATION_VECTOR	0.014271873	0.05174457	0.9943753
1560566713233	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.56	-67.08	-81.72
1560566713233	TYPE_GYROSCOPE_UNCALIBRATED	9.0026855E-4	-0.10873413	-0.07269287
1560566713233	TYPE_ACCELEROMETER_UNCALIBRATED	-0.13877869	0.69033813	11.843277
1560566713252	TYPE_ACCELEROMETER	-0.31106567	0.9607239	11.705688
1560566713252	TYPE_MAGNETIC_FIELD	0.84	-38.64	-32.76
1560566713252	TYPE_GYROSCOPE	0.031402588	-0.116363525	-0.17857361
1560566713252	TYPE_ROTATION_VECTOR	0.014803075	0.051641546	0.9943382
1560566713252	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.619995	-67.32	-81.24
1560566713252	TYPE_GYROSCOPE_UNCALIBRATED	9.0026855E-4	-0.10873413	-0.07269287
1560566713252	TYPE_ACCELEROMETER_UNCALIBRATED	-0.78126526	-0.4008026	7.889145
1560566713271	TYPE_ACCELEROMETER	-1.002594	1.2945251	11.788239
1560566713271	TYPE_MAGNETIC_FIELD	0.84	-38.64	-32.76
1560566713271	TYPE_GYROSCOPE	-0.015319824	-0.046722412	-0.22773743
1560566713271	TYPE_ROTATION_VECTOR	0.014803075	0.051641546	0.9943382
1560566713271	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.619995	-67.32	-81.24
1560566713271	TYPE_GYROSCOPE_UNCALIBRATED	9.0026855E-4	-0.10873413	-0.07269287
1560566713271	TYPE_ACCELEROMETER_UNCALIBRATED	-0.78126526	-0.4008026	7.889145
1560566713290	TYPE_ACCELEROMETER	-0.8566284	1.3675079	12.339783
1560566713290	TYPE_MAGNETIC_FIELD	0.84	-38.64	-32.76
1560566713290	TYPE_GYROSCOPE	-0.095047	-0.08276367	-0.22377014
1560566713290	TYPE_ROTATION_VECTOR	0.014803075	0.051641546	0.9943382
1560566713290	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.619995	-67.32	-81.24
1560566713290	TYPE_GYROSCOPE_UNCALIBRATED	9.0026855E-4	-0.10873413	-0.07269287
1560566713290	TYPE_ACCELEROMETER_UNCALIBRATED	-0.78126526	-0.4008026	7.889145
1560566713309	TYPE_ACCELEROMETER	-0.3852539	0.95713806	13.142578
1560566713309	TYPE_MAGNETIC_FIELD	0.84	-38.64	-32.76
1560566713309	TYPE_GYROSCOPE	-0.09503174	-0.07910156	-0.22407532
1560566713309	TYPE_ROTATION_VECTOR	0.014803075	0.051641546	0.9943382
1560566713309	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.619995	-67.32	-81.24
1560566713309	TYPE_GYROSCOPE_UNCALIBRATED	9.0026855E-4	-0.10873413	-0.07269287
1560566713309	TYPE_ACCELEROMETER_UNCALIBRATED	-0.78126526	-0.4008026	7.889145
1560566713329	TYPE_ACCELEROMETER	0.0143585205	0.5096741	13.584061
1560566713329	TYPE_MAGNETIC_FIELD	0.84	-38.64	-32.76
1560566713329	TYPE_GYROSCOPE	0.037826538	-0.052825928	-0.22865295
1560566713329	TYPE_ROTATION_VECTOR	0.014803075	0.051641546	0.9943382
1560566713329	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.619995	-67.32	-81.24
1560566713329	TYPE_GYROSCOPE_UNCALIBRATED	9.0026855E-4	-0.10873413	-0.07269287
1560566713329	TYPE_ACCELEROMETER_UNCALIBRATED	-0.78126526	-0.4008026	7.889145
1560566713348	TYPE_ACCELEROMETER	0.2967224	0.35653687	13.022934
1560566713348	TYPE_MAGNETIC_FIELD	0.84	-38.64	-32.76
1560566713348	TYPE_GYROSCOPE	0.29408264	-0.019546509	-0.23048401
1560566713348	TYPE_ROTATION_VECTOR	0.014803075	0.051641546	0.9943382
1560566713348	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.619995	-67.32	-81.24
1560566713348	TYPE_GYROSCOPE_UNCALIBRATED	9.0026855E-4	-0.10873413	-0.07269287
1560566713348	TYPE_ACCELEROMETER_UNCALIBRATED	-0.78126526	-0.4008026	7.889145
1560566713367	TYPE_ACCELEROMETER	0.1651001	0.17347717	11.059631
1560566713367	TYPE_MAGNETIC_FIELD	0.84	-38.64	-32.76
1560566713367	TYPE_GYROSCOPE	0.5240631	0.036346436	-0.22956848
1560566713367	TYPE_ROTATION_VECTOR	0.014803075	0.051641546	0.9943382
1560566713367	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.619995	-67.32	-81.24
1560566713367	TYPE_GYROSCOPE_UNCALIBRATED	9.0026855E-4	-0.10873413	-0.07269287
1560566713367	TYPE_ACCELEROMETER_UNCALIBRATED	-0.78126526	-0.4008026	7.889145
1560566713386	TYPE_ACCELEROMETER	-0.39601135	-0.23330688	8.525635
1560566713386	TYPE_MAGNETIC_FIELD	0.84	-38.64	-32.76
1560566713386	TYPE_GYROSCOPE	0.52957153	0.13562012	-0.23019409
1560566713386	TYPE_ROTATION_VECTOR	0.014803075	0.051641546	0.9943382
1560566713386	TYPE_MAGNETIC_FIELD_UNCALIBRATED	67.619995	-67.32	-81.24
1560566713386	TYPE_GYROSCOPE_UNCALIBRATED	9.0026855E-4	-0.10873413	-0.07269287
1560566713386	TYPE_ACCELEROMETER_UNCALIBRATED	-0.78126526	-0.4008026	7.889145
1560566713406	TYPE_ACCELEROMETER	-0.80519104	-0.51446533	7.765915
1560566713406	TYPE_MAGNETIC_FIELD	1.68	-38.04	-29.699999
1560566713406	TYPE_GYROSCOPE	0.2723999	0.029953003	-0.19139099
1560566713406	TYPE_ROTATION_VECTOR	0.018459367	0.06077881	0.9921294
1560566713406	TYPE_MAGNETIC_FIELD_UNCALIBRATED	68.46	-66.72	-78.18
1560566713406	TYPE_GYROSCOPE_UNCALIBRATED	-0.19487	0.039718628	-0.19212341
1560566713406	TYPE_ACCELEROMETER_UNCALIBRATED	0.028717041	0.5874481	6.468994
1560566713425	TYPE_ACCELEROMETER	-0.2644043	-0.727417	7.9860535
1560566713425	TYPE_MAGNETIC_FIELD	1.68	-38.04	-29.699999
1560566713425	TYPE_GYROSCOPE	0.06378174	-0.12185669	-0.17459106
1560566713425	TYPE_ROTATION_VECTOR	0.018459367	0.06077881	0.9921294
1560566713425	TYPE_MAGNETIC_FIELD_UNCALIBRATED	68.46	-66.72	-78.18
1560566713425	TYPE_GYROSCOPE_UNCALIBRATED	-0.19487	0.039718628	-0.19212341
1560566713425	TYPE_ACCELEROMETER_UNCALIBRATED	0.028717041	0.5874481	6.468994
1560566713444	TYPE_ACCELEROMETER	-0.4019928	-0.57547	7.680969
1560566713444	TYPE_MAGNETIC_FIELD	1.68	-38.04	-29.699999
1560566713444	TYPE_GYROSCOPE	0.007888794	-0.05496216	-0.17367554
1560566713444	TYPE_ROTATION_VECTOR	0.018459367	0.06077881	0.9921294
1560566713444	TYPE_MAGNETIC_FIELD_UNCALIBRATED	68.46	-66.72	-78.18
1560566713444	TYPE_GYROSCOPE_UNCALIBRATED	-0.19487	0.039718628	-0.19212341
1560566713444	TYPE_ACCELEROMETER_UNCALIBRATED	0.028717041	0.5874481	6.468994
1560566713463	TYPE_ACCELEROMETER	-0.36131287	-0.22372437	7.2215424
1560566713463	TYPE_MAGNETIC_FIELD	1.68	-38.04	-29.699999
1560566713463	TYPE_GYROSCOPE	-0.0473938	-0.05404663	-0.14100647
1560566713463	TYPE_ROTATION_VECTOR	0.018459367	0.06077881	0.9921294
1560566713463	TYPE_MAGNETIC_FIELD_UNCALIBRATED	68.46	-66.72	-78.18
1560566713463	TYPE_GYROSCOPE_UNCALIBRATED	-0.19487	0.039718628	-0.19212341
1560566713463	TYPE_ACCELEROMETER_UNCALIBRATED	0.028717041	0.5874481	6.468994
1560566713483	TYPE_ACCELEROMETER	0.053848267	0.095718384	6.999008
1560566713483	TYPE_MAGNETIC_FIELD	1.68	-38.04	-29.699999
1560566713483	TYPE_GYROSCOPE	-0.095047	-0.002746582	-0.105270386
1560566713483	TYPE_ROTATION_VECTOR	0.018459367	0.06077881	0.9921294
1560566713483	TYPE_MAGNETIC_FIELD_UNCALIBRATED	68.46	-66.72	-78.18
1560566713483	TYPE_GYROSCOPE_UNCALIBRATED	-0.19487	0.039718628	-0.19212341
1560566713483	TYPE_ACCELEROMETER_UNCALIBRATED	0.028717041	0.5874481	6.468994
1560566713502	TYPE_ACCELEROMETER	0.2871399	0.3062744	6.6352997
1560566713502	TYPE_MAGNETIC_FIELD	1.68	-38.04	-29.699999
1560566713502	TYPE_GYROSCOPE	-0.12619019	0.06323242	-0.121154785
1560566713502	TYPE_ROTATION_VECTOR	0.018459367	0.06077881	0.9921294
1560566713502	TYPE_MAGNETIC_FIELD_UNCALIBRATED	68.46	-66.72	-78.18
1560566713502	TYPE_GYROSCOPE_UNCALIBRATED	-0.19487	0.039718628	-0.19212341
1560566713502	TYPE_ACCELEROMETER_UNCALIBRATED	0.028717041	0.5874481	6.468994
1560566713521	TYPE_ACCELEROMETER	0.16870117	0.501297	6.467804
1560566713521	TYPE_MAGNETIC_FIELD	1.68	-38.04	-29.699999
1560566713521	TYPE_GYROSCOPE	-0.19766235	0.039718628	-0.18894958
1560566713521	TYPE_ROTATION_VECTOR	0.018459367	0.06077881	0.9921294
1560566713521	TYPE_MAGNETIC_FIELD_UNCALIBRATED	68.46	-66.72	-78.18
1560566713521	TYPE_GYROSCOPE_UNCALIBRATED	-0.19487	0.039718628	-0.19212341
1560566713521	TYPE_ACCELEROMETER_UNCALIBRATED	0.028717041	0.5874481	6.468994
1560566713540	TYPE_ACCELEROMETER	-0.110076904	0.6376953	6.693924
1560566713540	TYPE_MAGNETIC_FIELD	3.6	-38.1	-26.76
1560566713540	TYPE_GYROSCOPE	-0.29112244	-0.09498596	-0.27020264
1560566713540	TYPE_ROTATION_VECTOR	0.018288733	0.06321325	0.99078625
1560566713540	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.38	-66.78	-75.24
1560566713540	TYPE_GYROSCOPE_UNCALIBRATED	-0.19487	0.039718628	-0.19212341
1560566713540	TYPE_ACCELEROMETER_UNCALIBRATED	-0.28475952	0.6508484	7.245468
1560566713560	TYPE_ACCELEROMETER	-0.55274963	0.6879425	7.750351
1560566713560	TYPE_MAGNETIC_FIELD	3.84	-36.6	-26.16
1560566713560	TYPE_GYROSCOPE	-0.28837585	-0.10444641	-0.28547668
1560566713560	TYPE_ROTATION_VECTOR	0.016822409	0.05254203	0.9902252
1560566713560	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.619995	-65.28	-74.64
1560566713560	TYPE_GYROSCOPE_UNCALIBRATED	-0.28833008	-0.09498596	-0.27337646
1560566713560	TYPE_ACCELEROMETER_UNCALIBRATED	0.08494568	1.6247253	9.7388
1560566713579	TYPE_ACCELEROMETER	-0.7992096	0.7537384	8.148758
1560566713579	TYPE_MAGNETIC_FIELD	3.84	-36.6	-26.16
1560566713579	TYPE_GYROSCOPE	-0.1304779	0.019561768	-0.18650818
1560566713579	TYPE_ROTATION_VECTOR	0.016822409	0.05254203	0.9902252
1560566713579	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.619995	-65.28	-74.64
1560566713579	TYPE_GYROSCOPE_UNCALIBRATED	-0.28833008	-0.09498596	-0.27337646
1560566713579	TYPE_ACCELEROMETER_UNCALIBRATED	0.08494568	1.6247253	9.7388
1560566713598	TYPE_ACCELEROMETER	-0.54437256	0.8901367	7.8616333
1560566713598	TYPE_MAGNETIC_FIELD	3.84	-36.6	-26.16
1560566713598	TYPE_GYROSCOPE	0.017364502	0.12309265	-0.07411194
1560566713598	TYPE_ROTATION_VECTOR	0.016822409	0.05254203	0.9902252
1560566713598	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.619995	-65.28	-74.64
1560566713598	TYPE_GYROSCOPE_UNCALIBRATED	-0.28833008	-0.09498596	-0.27337646
1560566713598	TYPE_ACCELEROMETER_UNCALIBRATED	0.08494568	1.6247253	9.7388
1560566713617	TYPE_ACCELEROMETER	-0.3697052	1.0396881	7.4356995
1560566713617	TYPE_MAGNETIC_FIELD	3.84	-36.6	-26.16
1560566713617	TYPE_GYROSCOPE	0.0069732666	0.106903076	-0.03652954
1560566713617	TYPE_ROTATION_VECTOR	0.016822409	0.05254203	0.9902252
1560566713617	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.619995	-65.28	-74.64
1560566713617	TYPE_GYROSCOPE_UNCALIBRATED	-0.28833008	-0.09498596	-0.27337646
1560566713617	TYPE_ACCELEROMETER_UNCALIBRATED	0.08494568	1.6247253	9.7388
1560566713637	TYPE_ACCELEROMETER	-0.5036926	1.085144	7.8257294
1560566713637	TYPE_MAGNETIC_FIELD	3.84	-36.6	-26.16
1560566713637	TYPE_GYROSCOPE	-0.12649536	-0.0015258789	-0.038360596
1560566713637	TYPE_ROTATION_VECTOR	0.016822409	0.05254203	0.9902252
1560566713637	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.619995	-65.28	-74.64
1560566713637	TYPE_GYROSCOPE_UNCALIBRATED	-0.28833008	-0.09498596	-0.27337646
1560566713637	TYPE_ACCELEROMETER_UNCALIBRATED	0.08494568	1.6247253	9.7388
1560566713656	TYPE_ACCELEROMETER	-0.619751	0.9607239	8.920441
1560566713656	TYPE_MAGNETIC_FIELD	3.84	-36.6	-26.16
1560566713656	TYPE_GYROSCOPE	-0.21598816	-0.104141235	-0.0041656494
1560566713656	TYPE_ROTATION_VECTOR	0.016822409	0.05254203	0.9902252
1560566713656	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.619995	-65.28	-74.64
1560566713656	TYPE_GYROSCOPE_UNCALIBRATED	-0.28833008	-0.09498596	-0.27337646
1560566713656	TYPE_ACCELEROMETER_UNCALIBRATED	0.08494568	1.6247253	9.7388
1560566713675	TYPE_ACCELEROMETER	-0.13639832	1.0815582	9.683762
1560566713675	TYPE_MAGNETIC_FIELD	3.84	-36.6	-26.16
1560566713675	TYPE_GYROSCOPE	-0.13841248	-0.092544556	0.06578064
1560566713675	TYPE_ROTATION_VECTOR	0.016822409	0.05254203	0.9902252
1560566713675	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.619995	-65.28	-74.64
1560566713675	TYPE_GYROSCOPE_UNCALIBRATED	-0.28833008	-0.09498596	-0.27337646
1560566713675	TYPE_ACCELEROMETER_UNCALIBRATED	0.08494568	1.6247253	9.7388
