#	startTime:1560566366968
#	SiteID:5cd56b6ae2acfd2d33b59ccb	SiteName:七宝万科广场	FloorId:5cd56b6be2acfd2d33b59d6e	FloorName:F1
#	Brand:vivo	Model:vivo X20A	AndroidName:8.1.0	APILevel:27	
#	type:1	name:LSM6DS3TRCTRC Accelerometer	version:1	vendor:STMicroelectronics	resolution:5.950928E-4	power:0.15	maximumRange:78.4532
#	type:4	name:LSM6DS3TRCTRC Gyroscope	version:1	vendor:STMicroelectronics	resolution:6.1035156E-4	power:0.45	maximumRange:17.453293
#	type:2	name:AK09911 Magnetometer	version:1	vendor:AKM	resolution:0.1	power:0.24	maximumRange:4900.0
#	VersionName:v20190612-nightly	VersionCode:263	
1560566366969	TYPE_WAYPOINT	107.48422	120.17882
1560566387163	TYPE_ACCELEROMETER	0.1375885	-1.5996094	6.1746826
1560566387163	TYPE_MAGNETIC_FIELD	-25.5	-21.66	-35.94
1560566387163	TYPE_GYROSCOPE	0.0082092285	-0.27885437	-0.13519287
1560566387163	TYPE_ROTATION_VECTOR	0.026178395	-0.06212663	-0.84866416
1560566387163	TYPE_MAGNETIC_FIELD_UNCALIBRATED	39.299995	-45.84	-84.119995
1560566387163	TYPE_GYROSCOPE_UNCALIBRATED	0.16462708	-0.25930786	-0.16189575
1560566387163	TYPE_ACCELEROMETER_UNCALIBRATED	0.28834534	-1.5003052	5.983261
1560566387182	TYPE_ACCELEROMETER	0.5778656	-1.6713867	6.623337
1560566387182	TYPE_MAGNETIC_FIELD	-25.5	-22.02	-35.399998
1560566387182	TYPE_GYROSCOPE	-0.14849854	-0.30848694	-0.10647583
1560566387182	TYPE_ROTATION_VECTOR	0.02499207	-0.064714104	-0.84942347
1560566387182	TYPE_MAGNETIC_FIELD_UNCALIBRATED	39.299995	-46.2	-83.58
1560566387182	TYPE_GYROSCOPE_UNCALIBRATED	-0.0977478	-0.29840088	-0.11332703
1560566387182	TYPE_ACCELEROMETER_UNCALIBRATED	0.550354	-1.4392853	6.4749756
1560566387201	TYPE_ACCELEROMETER	0.32302856	-1.0444794	6.0969086
1560566387201	TYPE_MAGNETIC_FIELD	-25.199999	-22.56	-34.739998
1560566387201	TYPE_GYROSCOPE	-0.108184814	-0.17469788	-0.11656189
1560566387201	TYPE_ROTATION_VECTOR	0.02212312	-0.065376475	-0.8501089
1560566387201	TYPE_MAGNETIC_FIELD_UNCALIBRATED	39.6	-46.739998	-82.92
1560566387201	TYPE_GYROSCOPE_UNCALIBRATED	-0.14112854	-0.27122498	-0.120651245
1560566387201	TYPE_ACCELEROMETER_UNCALIBRATED	0.25604248	-0.653244	5.5812683
1560566387220	TYPE_ACCELEROMETER	0.35295105	-0.3254242	5.0368958
1560566387220	TYPE_MAGNETIC_FIELD	-25.08	-22.859999	-34.2
1560566387220	TYPE_GYROSCOPE	-0.034866333	-0.0024414062	-0.107406616
1560566387220	TYPE_ROTATION_VECTOR	0.019270176	-0.06553756	-0.8508381
1560566387220	TYPE_MAGNETIC_FIELD_UNCALIBRATED	39.719994	-47.04	-82.380005
1560566387220	TYPE_GYROSCOPE_UNCALIBRATED	-0.06201172	-0.07054138	-0.10722351
1560566387220	TYPE_ACCELEROMETER_UNCALIBRATED	0.3397827	-0.0059814453	4.5679016
1560566387240	TYPE_ACCELEROMETER	0.16511536	0.28953552	4.1479645
1560566387240	TYPE_MAGNETIC_FIELD	-24.779999	-23.34	-33.6
1560566387240	TYPE_GYROSCOPE	-0.05105591	0.061706543	-0.1874237
1560566387240	TYPE_ROTATION_VECTOR	0.01842714	-0.0653446	-0.85141045
1560566387240	TYPE_MAGNETIC_FIELD_UNCALIBRATED	40.019997	-47.52	-81.78
1560566387240	TYPE_GYROSCOPE_UNCALIBRATED	-0.026885986	0.036956787	-0.14326477
1560566387240	TYPE_ACCELEROMETER_UNCALIBRATED	-0.09451294	0.5048828	3.9026947
1560566387259	TYPE_ACCELEROMETER	-0.41156006	0.6269226	3.9649048
1560566387259	TYPE_MAGNETIC_FIELD	-25.199999	-23.939999	-32.94
1560566387259	TYPE_GYROSCOPE	-0.17689514	0.0977478	-0.25584412
1560566387259	TYPE_ROTATION_VECTOR	0.01866514	-0.06489324	-0.85212135
1560566387259	TYPE_MAGNETIC_FIELD_UNCALIBRATED	39.6	-48.12	-81.119995
1560566387259	TYPE_GYROSCOPE_UNCALIBRATED	-0.09957886	0.0806427	-0.23304749
1560566387259	TYPE_ACCELEROMETER_UNCALIBRATED	-0.6233368	0.6376953	4.322632
1560566387278	TYPE_ACCELEROMETER	-0.6388855	0.5383911	4.8873444
1560566387278	TYPE_MAGNETIC_FIELD	-24.84	-24.3	-32.7
1560566387278	TYPE_GYROSCOPE	-0.31404114	0.11668396	-0.22987366
1560566387278	TYPE_ROTATION_VECTOR	0.018957643	-0.06362312	-0.8533059
1560566387278	TYPE_MAGNETIC_FIELD_UNCALIBRATED	39.959995	-48.48	-80.880005
1560566387278	TYPE_GYROSCOPE_UNCALIBRATED	-0.25230408	0.10934448	-0.25901794
1560566387278	TYPE_ACCELEROMETER_UNCALIBRATED	-0.54437256	0.46061707	5.4293213
1560566387297	TYPE_ACCELEROMETER	-0.43310547	0.5156555	5.69014
1560566387297	TYPE_MAGNETIC_FIELD	-24.84	-24.42	-32.7
1560566387297	TYPE_GYROSCOPE	-0.3082428	0.15058899	-0.13031006
1560566387297	TYPE_ROTATION_VECTOR	0.0187475	-0.060961585	-0.85470027
1560566387297	TYPE_MAGNETIC_FIELD_UNCALIBRATED	39.959995	-48.6	-80.880005
1560566387297	TYPE_GYROSCOPE_UNCALIBRATED	-0.33018494	0.12644958	-0.18907166
1560566387297	TYPE_ACCELEROMETER_UNCALIBRATED	-0.3397827	0.6508484	5.667404
1560566387317	TYPE_ACCELEROMETER	-0.324234	0.7920227	5.4664154
1560566387317	TYPE_MAGNETIC_FIELD	-24.779999	-24.359999	-32.64
1560566387317	TYPE_GYROSCOPE	-0.2471466	0.24862671	-0.0053863525
1560566387317	TYPE_ROTATION_VECTOR	0.018249867	-0.057585876	-0.8557834
1560566387317	TYPE_MAGNETIC_FIELD_UNCALIBRATED	40.019997	-48.54	-80.82
1560566387317	TYPE_GYROSCOPE_UNCALIBRATED	-0.26481628	0.1954956	-0.070251465
1560566387317	TYPE_ACCELEROMETER_UNCALIBRATED	-0.3397827	0.6508484	5.667404
1560566387336	TYPE_ACCELEROMETER	-0.42951965	1.0325012	5.2259216
1560566387336	TYPE_MAGNETIC_FIELD	-24.779999	-24.24	-32.52
1560566387336	TYPE_GYROSCOPE	-0.37756348	0.28894043	0.09112549
1560566387336	TYPE_ROTATION_VECTOR	0.01856867	-0.05440171	-0.8562284
1560566387336	TYPE_MAGNETIC_FIELD_UNCALIBRATED	40.019997	-48.42	-80.7
1560566387336	TYPE_GYROSCOPE_UNCALIBRATED	-0.27368164	0.28649902	0.04397583
1560566387336	TYPE_ACCELEROMETER_UNCALIBRATED	-0.3900299	0.92362976	5.222336
1560566387355	TYPE_ACCELEROMETER	0.049057007	1.0468597	6.8099823
1560566387355	TYPE_MAGNETIC_FIELD	-24.779999	-24.119999	-32.76
1560566387355	TYPE_GYROSCOPE	-0.715683	0.15516663	0.14335632
1560566387355	TYPE_ROTATION_VECTOR	0.019530991	-0.050743833	-0.8560864
1560566387355	TYPE_MAGNETIC_FIELD_UNCALIBRATED	40.019997	-48.3	-80.94
1560566387355	TYPE_GYROSCOPE_UNCALIBRATED	-0.53756714	0.2425232	0.12155151
1560566387355	TYPE_ACCELEROMETER_UNCALIBRATED	-0.2859497	1.0875397	5.708084
1560566387374	TYPE_ACCELEROMETER	0.6400757	0.72143555	9.61676
1560566387374	TYPE_MAGNETIC_FIELD	-24.779999	-24.119999	-32.76
1560566387374	TYPE_GYROSCOPE	-0.8751221	-0.011291504	0.1289978
1560566387374	TYPE_ROTATION_VECTOR	0.019530991	-0.050743833	-0.8560864
1560566387374	TYPE_MAGNETIC_FIELD_UNCALIBRATED	40.019997	-48.3	-80.94
1560566387374	TYPE_GYROSCOPE_UNCALIBRATED	-0.83628845	0.061401367	0.14231873
1560566387374	TYPE_ACCELEROMETER_UNCALIBRATED	0.4247284	0.8913269	8.275589
1560566387394	TYPE_ACCELEROMETER	0.6496582	0.550354	11.327621
1560566387394	TYPE_MAGNETIC_FIELD	-24.779999	-24.119999	-32.76
1560566387394	TYPE_GYROSCOPE	-0.7611847	-0.10598755	0.079833984
1560566387394	TYPE_ROTATION_VECTOR	0.019530991	-0.050743833	-0.8560864
1560566387394	TYPE_MAGNETIC_FIELD_UNCALIBRATED	40.019997	-48.3	-80.94
1560566387394	TYPE_GYROSCOPE_UNCALIBRATED	-0.832016	-0.06260681	0.09895325
1560566387394	TYPE_ACCELEROMETER_UNCALIBRATED	0.62571716	0.41516113	12.14119
1560566387413	TYPE_ACCELEROMETER	0.65563965	0.26081848	13.186844
1560566387413	TYPE_MAGNETIC_FIELD	-24.72	-24.06	-33.0
1560566387413	TYPE_GYROSCOPE	-0.57273865	-0.039398193	0.089904785
1560566387413	TYPE_ROTATION_VECTOR	0.017250203	-0.041658513	-0.8554662
1560566387413	TYPE_MAGNETIC_FIELD_UNCALIBRATED	40.079994	-48.239998	-81.18
1560566387413	TYPE_GYROSCOPE_UNCALIBRATED	-0.6792908	-0.104156494	0.07145691
1560566387413	TYPE_ACCELEROMETER_UNCALIBRATED	0.74298096	0.20100403	13.866409
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	af2c189996c0ad282c0d444c69594ac67b002d58	-84	5805	1560566385194
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	29db8ed952b17328c01484cea247d17b61dcac68	-86	5805	1560566384341
1560566387484	TYPE_WIFI	874f5e379b379e5ba65fcb7a1ccbfe0e0bf995da	89f0168134f4169dfd770309eed855d18d4ca1f0	-87	5220	1560566368001
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	7cc6028e1e6b05af35fea027c3bbd18ab4625e26	-88	5825	1560566386139
1560566387484	TYPE_WIFI	b8ea8cf3e81583f91a2d3f5253da09b1276d86ba	d6bfa3c9d806b5ec9e5c41853530243a3084952a	-88	5200	1560566382380
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	ace20d04f168e5f8445330d99230643f63e8aa67	-82	5825	1560566387018
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	22be79c2b34060192ca37aa941c830b6544e789d	-85	5825	1560566385255
1560566387484	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	23c6edb317329c6c168fa30678c2ff403a629e97	-85	5320	1560566387284
1560566387484	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	8e4153466d130cb0c5dfa94924f2131dd3e6419e	-85	5320	1560566387289
1560566387484	TYPE_WIFI	ca969a043e538dab9b1e3d3bf0e82b34c962e019	561d4e6c7fcda6f9e6d03844e156a617f361a9b2	-87	5320	1560566387289
1560566387484	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	71caecbf9e31ae12b79815c8c4169f75d3cf7c6c	-85	5320	1560566387284
1560566387484	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	9ffdaee6a407d2793d7bf5500be2d507fc4e9582	-86	5320	1560566387285
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	395823732af296269996360ff5fe1ebd346e1360	-63	5765	1560566386019
1560566387484	TYPE_WIFI	b8ea8cf3e81583f91a2d3f5253da09b1276d86ba	98d9e95e8110dc4cd0e1fe4d61df11684fc63a32	-86	5320	1560566387291
1560566387484	TYPE_WIFI	b8ea8cf3e81583f91a2d3f5253da09b1276d86ba	c1e08a03c58f0a008a7f7f810b1b0d11c9934610	-79	5240	1560566386869
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	1adf2c53735253002c146b619c93afd7a70efae6	-69	5765	1560566386926
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	7b049f39889d9d3254e4b7df26b0bb9675c69882	-62	5765	1560566386034
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	62ba7df4036143aa58ab91ef31d1620236b83c3e	-83	5825	1560566385255
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	7e3f390355d74264d55fce1ab1d83e4ecedb06f9	-90	5805	1560566385192
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	a7bbf9139cc53ecba248bcedd577943b8b12a8bc	-55	5825	1560566387018
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	0089703cdd42240c83d95fe8033bfb91bbb39d7e	-86	5785	1560566382521
1560566387484	TYPE_WIFI	fd65a3b890836e243036addeadc3ebea485b163c	7fcb3bdef04d87ff5bf5c2172043841d8c63bab9	-78	5180	1560566386830
1560566387484	TYPE_WIFI	f71459c1f73efa6d5a277a098d42bf003aeeab31	e213e36ae3afc868ae08771a9d0f9e8e7dfbe188	-78	5180	1560566386832
1560566387484	TYPE_WIFI	8a8d00f8a5b0461cb057080b81f0c4311396280a	32a987559ddbef157a4ca191c87e69c269d8b18f	-77	5180	1560566386833
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	af59041e18b745901d3c6c9a79a44832ab8b670a	-80	5745	1560566384262
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	4f608a910509651beeb728e2b3751b9c1d82d35c	-89	5765	1560566378765
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	e59bda2a7d9caf3338b1349ee8df6e44349f4eb0	-91	5765	1560566384311
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	42de5dbc83bc8f14e84121d04ea92970e99d27c5	-88	5785	1560566382506
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	108f05d9cf77d8469779f7b79a9706b16a0615e6	-81	5825	1560566385253
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	a48e3852b4fc2868857f25d7b3059c320f7ebed0	-88	5825	1560566387002
1560566387484	TYPE_WIFI	b8ea8cf3e81583f91a2d3f5253da09b1276d86ba	a9494f130a508be43cb100e845145f8e88c809f2	-89	5300	1560566376501
1560566387484	TYPE_WIFI	0fb7829a156177ef302df7af7cd04f2872f5e902	7a9f50836b99328acf66b6d1f1e8d19f99c0f0f6	-88	5220	1560566368001
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	61af68040fb00bbe425c98ef9e7f5f68a6c4194c	-85	5745	1560566377831
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	93a952a74014015e793cb1af7493edfc55f15e58	-76	5745	1560566383359
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	4ceb37c8505fec3a0499c08125c14c81b17d406c	-80	5745	1560566376010
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	10a3bda03dc02d232e90214046cbe3b43c62356e	-80	5765	1560566383414
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	13630ad242b083c9ac5bb526b6ca91a5a137423b	-86	5765	1560566385105
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	78556d746a372e948214eea764365792595109e1	-84	5765	1560566383399
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	e950f844c755f5641fa36c8a30633bd15efe49f5	-84	5785	1560566377916
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	2a56da362a86a013d18f66fe116d639523245a17	-84	5805	1560566382570
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	52eda79e3e9fc09d6e0d819796614e5bce9d7b17	-90	5805	1560566377979
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	695ad5fa412614d8752d885648b890aa94a68f28	-85	5825	1560566386130
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	53f88a4cc61904de31c54e9f3b23638e91f7ecb8	-89	5825	1560566387038
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	2afa38783412a4f42fcbabdf7d81eeb33e73aeb1	-88	5825	1560566380692
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	c9ba87ada7327274b139e4bd0c8df3caeefe6839	-83	5785	1560566376099
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	5c3649e2e7b34871200cfa7d2fe7f690d5412f1f	-89	5825	1560566386148
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	f73e3f22a53484c14b8a99b1b70a404feb96dc48	-85	5825	1560566374296
1560566387484	TYPE_WIFI	808c95f12ed40b459c0105a91eb22bf66aa1f0ba	4998b521ff8d4af0710266026a1e1d3690c80688	-87	5220	1560566367085
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	eefcac369575759f15857d60a40e364cb3ac0765	-86	5745	1560566379632
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	03e053be61625f3116eccdacf2f8e7fb4f441c5c	-88	5765	1560566384278
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	c2a76ebcc0705407fb2b652865e8a649c0511152	-87	5765	1560566376056
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	abe6e0e2fa247f6ab2b35eed401614ca1a5203c3	-91	5785	1560566382506
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	89d42aca43e8775221818797cffd50df2b3d9e10	-84	5785	1560566374209
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	d5147188aa5b72049b5c79601878cc447577c3d2	-88	5745	1560566383351
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	173d00f2c7ce5213439496edeea2e5c2d74f9899	-86	5765	1560566368956
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	dbed478cf2493c5bc1e0fa153f63ba7cf4c814b4	-86	5785	1560566378806
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	79d10234763d4ed3ba63370b3f6a4f22ec0d4de1	-85	5825	1560566375286
1560566387484	TYPE_WIFI	ca80aeb8447fa1048e45429c65903b004e5ef023	0876a3c256501b9cc7bf836b8551332bfb39de62	-88	5240	1560566371439
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	b04813d96af1466639a8ee77e0ff672cfc85dfa2	-91	5745	1560566371477
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	fbe06d260f42c8323c1ccc1b4dcdc728eb2619a9	-88	5765	1560566383393
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	fe1a8fa7ecae1577f9621e3aba5a32c2fd7d5117	-88	5765	1560566383406
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	821c18c3849f8ce65df7d7e1233c701b65418b38	-91	5765	1560566377888
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	9384bfd1d67e973fd3e43ecac22ea3a722cb5d45	-89	5765	1560566385130
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	e3b04272bb0a4e8c88046ec659eca5248b5a9141	-85	5765	1560566377892
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	8ee9d0f46ab2885e8ef409bd17c9ea3c1abf9a71	-86	5765	1560566377892
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	9c6e3d4e48b64caaebc178bc62c3bad71b70ddb8	-87	5765	1560566383400
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	a298f7c4eca92ec61bc3eb680736d5acf1be625c	-86	5785	1560566382521
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	59cb32a984df17a9f4de8a6df3ba54708517b153	-88	5785	1560566376071
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	fe375cfeeff1b1f36b477eb1ca69e4e8cd4f2cd5	-89	5785	1560566382524
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	cc43c3883e2d5e733adef56b12c52f0e339d84b4	-84	5785	1560566386038
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	e76e2d5d4f2be11cd81baf589f4cb2c2ed28f4e4	-88	5785	1560566386943
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	5d9c1b162385edf3ef4576b97904a0bda7539f7d	-84	5785	1560566376097
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	c88d181183c3139fdf23e177348fd91776549ea9	-83	5805	1560566386081
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	e1aa535c2fa1b097c9bdd4c62d15305e7a932640	-84	5805	1560566385226
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	ed4cefdd9aaf399608b701b8a75d1731442cdc42	-80	5805	1560566378879
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	0b9bd13eaf09e34bade906b1591d32c8caf03619	-82	5805	1560566382566
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	797890bb34994b4f20539d4f401e27c7427944fd	-82	5805	1560566369051
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	2dad170436539dce96da848f311702be9c965226	-81	5805	1560566377967
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	e260ea08eb3825240e5469bf095f268faf204f13	-86	5805	1560566386985
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	4afc991e4816827e8a135ee61f4a32c22dee0f85	-89	5825	1560566382615
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	91dc337950c4e7e1923593d9fa73805345198748	-87	5825	1560566378009
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	9444f19119d7bc5a36ecab73e910e1138c734f96	-87	5825	1560566380691
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	83d99b8a0a987fab08d175d7402066348a2c3734	-87	5825	1560566381750
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	066cdd61c36403e2df0a138ca3501314ca2d84bd	-84	5825	1560566378016
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	1707b182e32674e8309848317be34c2b9087d497	-65	2412	1560566374011
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	93f8c9cd3522ab9c5f5f0890d44c82937edb5b42	-83	5745	1560566378741
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	542d4af15f16673ca80672b4fa3f41265c0338dc	-86	5745	1560566386916
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	536d7d2dc83cc0e0e142b4a3873b741f59bb6055	-84	5745	1560566384258
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	ded2cfbf5d1e7851b2c77c57b65c87cb1a79d468	-74	5745	1560566383359
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	c9de26c0021960c7354ddd988f8ab67659c76cd2	-90	5745	1560566373289
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	37d4b112768858cae2cb66230de5be307fd24496	-88	5745	1560566383359
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	a4eb38a13535f28f9a61e765ea3b0344fd4f0007	-88	5745	1560566368920
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	c2a70f4b02eaadc88fdea0693e534178f998be4b	-91	5745	1560566382443
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	b778725d3162ef79cb2b78a8d1f63c093260ee2e	-89	5765	1560566367193
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	b425cb4cd73a7a84ec3913917edd0d1e2402a4e9	-86	5765	1560566385119
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	5728d0612a3164f36aeada1945ff4913458fa17b	-88	5765	1560566367204
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	1bac6928f6de6c2c25d014fb07e0ee3f2dcaf252	-86	5765	1560566385131
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	be10c2b2482527be5cd4da4e14007e619e9601b8	-84	5785	1560566385156
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	7ec621b24ff43ee9575dd1b718692832d5f5768d	-87	5785	1560566369899
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	c20d05cfbd6f237401c2d7de2b52a2dd646653ee	-89	5785	1560566369903
1560566387484	TYPE_WIFI	e50864b2e471c30a24e28bef8dd998eae7dfe513	dd22566a42aa04f1f7c043025be85f5aa7b2c0f0	-85	5785	1560566386940
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	f80008186a88e8739d71a7c034f83f7500ff94f3	-54	2437	1560566367247
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	f8ffccd478f3b44b3330e38a99ba82beb8a5b48e	-88	5785	1560566382507
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	1c961ca32456eec0323a5dfabe4071e2133dfd23	-88	5785	1560566376091
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	6955e4be949f6e4cef8ba8d0f344b7bf10e1b677	-88	5785	1560566385178
1560566387484	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	fbb034323290beb17431199e90c1c641739a8da2	-78	5785	1560566373364
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	b470b3b1f485903ea60d6dc7a56fd0927337096c	-86	5805	1560566385197
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	cec488210dd9b4f6bd6a4d8405890c06ed6a041c	-89	5805	1560566381724
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	0614e93d7f732529efc075204c8ba87dfe7785cc	-86	5805	1560566377014
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	154858a685f7907e220662b1775447268dcc6924	-89	5805	1560566385212
1560566387484	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	d359fb80dac581ba6eb1a1067ce69fbc61b7d7be	-88	5805	1560566374256
1560566387484	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	860bf8ddd0871e7ab62c1a3cb871bc7788af0292	-87	5825	1560566378895
